"","Term","Info1","Info2","Freq"
"1831","$68","名詞","固有名詞",1
"1832","$715","名詞","固有名詞",1
"1833","10000回","名詞","固有名詞",1
"1839","100点","名詞","固有名詞",1
"1840","120万円","名詞","固有名詞",1
"1841","1300万円","名詞","固有名詞",1
"1842","131話","名詞","固有名詞",1
"1843","13期","名詞","固有名詞",1
"1845","196度","名詞","固有名詞",1
"1855","22人","名詞","固有名詞",1
"1866","45m","名詞","固有名詞",1
"1869","4年間","名詞","固有名詞",1
"1871","50kg","名詞","固有名詞",1
"1877","5秒","名詞","固有名詞",1
"1878","5種類","名詞","固有名詞",1
"1879","6ix9ine","名詞","固有名詞",1
"1883","99.9%","名詞","固有名詞",1
"1885","A$AP","名詞","固有名詞",1
"1890","AKU","名詞","固有名詞",1
"1893","ALMA","名詞","固有名詞",1
"1895","AMY","名詞","固有名詞",1
"1897","ANH","名詞","固有名詞",1
"1899","AOA","名詞","固有名詞",1
"1901","ARE","名詞","固有名詞",1
"1902","ASHOK","名詞","固有名詞",1
"1905","ATM","名詞","固有名詞",1
"1907","Abuse","名詞","固有名詞",1
"1908","Acrobat","名詞","固有名詞",1
"1909","Actress","名詞","固有名詞",1
"1910","Aeon","名詞","固有名詞",1
"1911","Afghanistan","名詞","固有名詞",1
"1914","Ahmad","名詞","固有名詞",1
"1915","Alesso","名詞","固有名詞",1
"1916","Alexa","名詞","固有名詞",1
"1918","Allies","名詞","固有名詞",1
"1919","Alternative","名詞","固有名詞",1
"1920","Amala","名詞","固有名詞",1
"1931","Ant","名詞","固有名詞",1
"1937","Ashes","名詞","固有名詞",1
"1938","Así","名詞","固有名詞",1
"1939","Atlas","名詞","固有名詞",1
"1940","Attention","名詞","固有名詞",1
"1943","Avenger","名詞","固有名詞",1
"1948","BANGTAN","名詞","固有名詞",1
"1953","BEYONCÉ","名詞","固有名詞",1
"1955","BIẾN","名詞","固有名詞",1
"1959","BOMB","名詞","固有名詞",1
"1960","BOOMERANG","名詞","固有名詞",1
"1965","BRA","名詞","固有名詞",1
"1966","BRAND","名詞","固有名詞",1
"1968","BRIT","名詞","固有名詞",1
"1972","Bach","名詞","固有名詞",1
"1975","Bamboo","名詞","固有名詞",1
"1976","Bangladesh","名詞","固有名詞",1
"1983","Beyoncé","名詞","固有名詞",1
"1988","Billy","名詞","固有名詞",1
"1989","Bingle","名詞","固有名詞",1
"1990","Binibining","名詞","固有名詞",1
"1992","Blossom","名詞","固有名詞",1
"1993","Bohemian","名詞","固有名詞",1
"1998","Boycotts","名詞","固有名詞",1
"2001","Brock","名詞","固有名詞",1
"2002","Buddy","名詞","固有名詞",1
"2004","BÍCH","名詞","固有名詞",1
"2006","Bùa","名詞","固有名詞",1
"2007","Bụi","名詞","固有名詞",1
"2009","CARBO","名詞","固有名詞",1
"2012","CHILE","名詞","固有名詞",1
"2019","COLLEGE","名詞","固有名詞",1
"2021","COMEBACKSHOW","名詞","固有名詞",1
"2025","CRO","名詞","固有名詞",1
"2026","CROWD","名詞","固有名詞",1
"2027","Call","名詞","固有名詞",1
"2029","Camila","名詞","固有名詞",1
"2033","Carson","名詞","固有名詞",1
"2035","Catalan","名詞","固有名詞",1
"2036","Catalina","名詞","固有名詞",1
"2038","Chain","名詞","固有名詞",1
"2044","Charli","名詞","固有名詞",1
"2047","Chef","名詞","固有名詞",1
"2050","Children","名詞","固有名詞",1
"2056","Chun","名詞","固有名詞",1
"2058","Chồng","名詞","固有名詞",1
"2059","Civilization","名詞","固有名詞",1
"2060","Clash","名詞","固有名詞",1
"2062","Clean","名詞","固有名詞",1
"2066","Colombia","名詞","固有名詞",1
"2073","Conspiracy","名詞","固有名詞",1
"2075","Cop","名詞","固有名詞",1
"2076","Copyright","名詞","固有名詞",1
"2079","Corporate","名詞","固有名詞",1
"2086","Cryptocurrencies","名詞","固有名詞",1
"2088","CÁ","名詞","固有名詞",1
"2089","Céline","名詞","固有名詞",1
"2091","DAN","名詞","固有名詞",1
"2093","DENNIS","名詞","固有名詞",1
"2094","DESTINY","名詞","固有名詞",1
"2095","DIA","名詞","固有名詞",1
"2096","DIE","名詞","固有名詞",1
"2098","DIYs","名詞","固有名詞",1
"2101","DONT","名詞","固有名詞",1
"2105","DRESS","名詞","固有名詞",1
"2107","DWC","名詞","固有名詞",1
"2109","Dancing","名詞","固有名詞",1
"2112","Daydream","名詞","固有名詞",1
"2116","Debate","名詞","固有名詞",1
"2117","Delicate","名詞","固有名詞",1
"2119","Dhadak","名詞","固有名詞",1
"2121","Difficult","名詞","固有名詞",1
"2125","Diệu","名詞","固有名詞",1
"2128","DosPorDos","名詞","固有名詞",1
"2130","Drew","名詞","固有名詞",1
"2131","Drive","名詞","固有名詞",1
"2134","Dumbo","名詞","固有名詞",1
"2135","Dunk","名詞","固有名詞",1
"2137","ECHO","名詞","固有名詞",1
"2145","EVERYDAY","名詞","固有名詞",1
"2146","EXID","名詞","固有名詞",1
"2147","EXPERT","名詞","固有名詞",1
"2148","Economy","名詞","固有名詞",1
"2152","ElClásico","名詞","固有名詞",1
"2154","Emma","名詞","固有名詞",1
"2158","Entertainer","名詞","固有名詞",1
"2161","Eric","名詞","固有名詞",1
"2163","Even","名詞","固有名詞",1
"2166","Everything","名詞","固有名詞",1
"2167","Exciting","名詞","固有名詞",1
"2169","Extremeley","名詞","固有名詞",1
"2180","FIRE","名詞","固有名詞",1
"2187","FRIEND","名詞","固有名詞",1
"2189","FRISK","名詞","固有名詞",1
"2193","Falcon","名詞","固有名詞",1
"2195","Fallen","名詞","固有名詞",1
"2196","Fallout","名詞","固有名詞",1
"2203","Fine","名詞","固有名詞",1
"2206","Flex","名詞","固有名詞",1
"2207","FlipTop","名詞","固有名詞",1
"2208","Flowers","名詞","固有名詞",1
"2209","Football","名詞","固有名詞",1
"2213","Francia","名詞","固有名詞",1
"2217","Fue","名詞","固有名詞",1
"2223","GACKT","名詞","固有名詞",1
"2224","GENERATIONS","名詞","固有名詞",1
"2226","GHEA","名詞","固有名詞",1
"2227","GIANT","名詞","固有名詞",1
"2232","GOKU","名詞","固有名詞",1
"2235","GREENTEXT","名詞","固有名詞",1
"2237","Galand","名詞","固有名詞",1
"2240","Gaming","名詞","固有名詞",1
"2245","Getting","名詞","固有名詞",1
"2247","Gin","名詞","固有名詞",1
"2254","Gorillaz","名詞","固有名詞",1
"2256","Guardianship","名詞","固有名詞",1
"2258","HAHA","名詞","固有名詞",1
"2259","HAVANA","名詞","固有名詞",1
"2262","HEAR","名詞","固有名詞",1
"2267","HOW","名詞","固有名詞",1
"2269","Hacks","名詞","固有名詞",1
"2271","Halloween","名詞","固有名詞",1
"2272","Hand","名詞","固有名詞",1
"2273","Happier","名詞","固有名詞",1
"2275","Hart","名詞","固有名詞",1
"2276","Hate","名詞","固有名詞",1
"2278","Hebbuli","名詞","固有名詞",1
"2282","Hidden","名詞","固有名詞",1
"2289","Homeless","名詞","固有名詞",1
"2296","Humility","名詞","固有名詞",1
"2297","Hwarang","名詞","固有名詞",1
"2303","IDGAF","名詞","固有名詞",1
"2309","INTRO","名詞","固有名詞",1
"2313","Ibrahimovic","名詞","固有名詞",1
"2316","Impossible","名詞","固有名詞",1
"2317","Improve","名詞","固有名詞",1
"2318","Inappropriate","名詞","固有名詞",1
"2330","Ishaan","名詞","固有名詞",1
"2335","JENNIE","名詞","固有名詞",1
"2341","JURASSIC","名詞","固有名詞",1
"2342","Jackylou","名詞","固有名詞",1
"2343","Jake","名詞","固有名詞",1
"2346","Janhvi","名詞","固有名詞",1
"2349","Jason","名詞","固有名詞",1
"2351","Jennifer","名詞","固有名詞",1
"2356","Jodie","名詞","固有名詞",1
"2358","Jones","名詞","固有名詞",1
"2361","Julius","名詞","固有名詞",1
"2362","Jumanji","名詞","固有名詞",1
"2365","Justice","名詞","固有名詞",1
"2374","Kaala","名詞","固有名詞",1
"2375","Kabir","名詞","固有名詞",1
"2376","Kajol","名詞","固有名詞",1
"2377","Kameshor","名詞","固有名詞",1
"2379","Kar","名詞","固有名詞",1
"2380","Karan","名詞","固有名詞",1
"2382","Keki","名詞","固有名詞",1
"2383","Kelly","名詞","固有名詞",1
"2384","Kendrick","名詞","固有名詞",1
"2390","Kluna","名詞","固有名詞",1
"2391","Krispy","名詞","固有名詞",1
"2392","Kristel","名詞","固有名詞",1
"2393","Kushner","名詞","固有名詞",1
"2395","LADY","名詞","固有名詞",1
"2400","LIL","名詞","固有名詞",1
"2401","LISA","名詞","固有名詞",1
"2402","LITTLE","名詞","固有名詞",1
"2405","LOA","名詞","固有名詞",1
"2406","LOGAN","名詞","固有名詞",1
"2412","LSSC","名詞","固有名詞",1
"2413","LUCAS","名詞","固有名詞",1
"2420","Lawrence","名詞","固有名詞",1
"2421","Lazio","名詞","固有名詞",1
"2426","Legacy","名詞","固有名詞",1
"2432","Lil","名詞","固有名詞",1
"2433","Lime","名詞","固有名詞",1
"2440","Loren","名詞","固有名詞",1
"2442","Lounge","名詞","固有名詞",1
"2444","Lý","名詞","固有名詞",1
"2449","MAMAMOO","名詞","固有名詞",1
"2452","MARVEL","名詞","固有名詞",1
"2456","MILAGROSO","名詞","固有名詞",1
"2459","MOST","名詞","固有名詞",1
"2461","MOWGLI","名詞","固有名詞",1
"2468","Malian","名詞","固有名詞",1
"2469","Maotse","名詞","固有名詞",1
"2476","Mary","名詞","固有名詞",1
"2480","Mean","名詞","固有名詞",1
"2481","Meet","名詞","固有名詞",1
"2482","Meg","名詞","固有名詞",1
"2486","Menuka","名詞","固有名詞",1
"2488","Migos","名詞","固有名詞",1
"2492","Mirror","名詞","固有名詞",1
"2494","Moby","名詞","固有名詞",1
"2496","Monaco","名詞","固有名詞",1
"2501","Muse","名詞","固有名詞",1
"2503","MØ","名詞","固有名詞",1
"2504","México","名詞","固有名詞",1
"2505","Mình","名詞","固有名詞",1
"2514","NEVER","名詞","固有名詞",1
"2515","NFL","名詞","固有名詞",1
"2523","Najir","名詞","固有名詞",1
"2526","Natti","名詞","固有名詞",1
"2527","Net","名詞","固有名詞",1
"2532","Nicki","名詞","固有名詞",1
"2536","Nuggets","名詞","固有名詞",1
"2543","OKRA","名詞","固有名詞",1
"2544","OLD","名詞","固有名詞",1
"2547","OST","名詞","固有名詞",1
"2549","Obama","名詞","固有名詞",1
"2554","Old","名詞","固有名詞",1
"2559","OneRepublic","名詞","固有名詞",1
"2566","P.S.","名詞","固有名詞",1
"2567","PAPERS","名詞","固有名詞",1
"2569","PAS","名詞","固有名詞",1
"2573","PENTATONIX","名詞","固有名詞",1
"2575","PHONES","名詞","固有名詞",1
"2576","PICK","名詞","固有名詞",1
"2579","PLEASE","名詞","固有名詞",1
"2587","PSG","名詞","固有名詞",1
"2591","Palacio","名詞","固有名詞",1
"2593","Paramount","名詞","固有名詞",1
"2594","Paris","名詞","固有名詞",1
"2597","Pastry","名詞","固有名詞",1
"2599","Penalty","名詞","固有名詞",1
"2604","PewDiePie","名詞","固有名詞",1
"2606","Philip","名詞","固有名詞",1
"2613","PoppinS","名詞","固有名詞",1
"2615","Portland","名詞","固有名詞",1
"2618","Priyanka","名詞","固有名詞",1
"2619","Puerto","名詞","固有名詞",1
"2620","Purano","名詞","固有名詞",1
"2629","RAINBOW","名詞","固有名詞",1
"2630","RAJJA","名詞","固有名詞",1
"2631","REACCIÓN","名詞","固有名詞",1
"2636","ROSÉ","名詞","固有名詞",1
"2639","Racist","名詞","固有名詞",1
"2640","Ragnarok","名詞","固有名詞",1
"2642","Rajinikanth","名詞","固有名詞",1
"2645","Rambo","名詞","固有名詞",1
"2647","Random","名詞","固有名詞",1
"2649","Rascals","名詞","固有名詞",1
"2650","Reacción","名詞","固有名詞",1
"2653","Rehab","名詞","固有名詞",1
"2654","Releasing","名詞","固有名詞",1
"2655","Remo","名詞","固有名詞",1
"2656","Replay","名詞","固有名詞",1
"2657","Report","名詞","固有名詞",1
"2661","Rex","名詞","固有名詞",1
"2662","Rhea","名詞","固有名詞",1
"2665","Rodman","名詞","固有名詞",1
"2668","Roseanne","名詞","固有名詞",1
"2670","Rossi","名詞","固有名詞",1
"2672","Royal","名詞","固有名詞",1
"2673","Ruby","名詞","固有名詞",1
"2675","Ruined","名詞","固有名詞",1
"2676","Rumors","名詞","固有名詞",1
"2678","Russia","名詞","固有名詞",1
"2679","Rời","名詞","固有名詞",1
"2683","SAITA","名詞","固有名詞",1
"2695","SMASH","名詞","固有名詞",1
"2696","SNL","名詞","固有名詞",1
"2699","SOLVED","名詞","固有名詞",1
"2700","SOMEONE","名詞","固有名詞",1
"2706","STAINLESS","名詞","固有名詞",1
"2707","STORE","名詞","固有名詞",1
"2710","Samsung","名詞","固有名詞",1
"2713","Santhosh","名詞","固有名詞",1
"2714","Santhu","名詞","固有名詞",1
"2715","Sayang","名詞","固有名詞",1
"2721","Seaweed","名詞","固有名詞",1
"2723","Shashank","名詞","固有名詞",1
"2724","Shimane","名詞","固有名詞",1
"2728","Showed","名詞","固有名詞",1
"2729","Shreya","名詞","固有名詞",1
"2731","Sin","名詞","固有名詞",1
"2734","Singularity","名詞","固有名詞",1
"2735","Sinio","名詞","固有名詞",1
"2736","Sirloin","名詞","固有名詞",1
"2740","Solo","名詞","固有名詞",1
"2741","Some","名詞","固有名詞",1
"2745","Soup","名詞","固有名詞",1
"2752","Sporda","名詞","固有名詞",1
"2753","Spotify","名詞","固有名詞",1
"2756","Starbucks","名詞","固有名詞",1
"2757","Starry","名詞","固有名詞",1
"2760","Steel","名詞","固有名詞",1
"2762","Still","名詞","固有名詞",1
"2764","Stupid","名詞","固有名詞",1
"2765","Success","名詞","固有名詞",1
"2766","Sudeep","名詞","固有名詞",1
"2767","Sukhwinder","名詞","固有名詞",1
"2770","Supermarket","名詞","固有名詞",1
"2775","TASTY","名詞","固有名詞",1
"2776","TAY","名詞","固有名詞",1
"2779","TERRIFIED","名詞","固有名詞",1
"2780","THAILAND","名詞","固有名詞",1
"2786","THEM","名詞","固有名詞",1
"2787","TMZ","名詞","固有名詞",1
"2793","TRAIN","名詞","固有名詞",1
"2794","TRAMPOLINE","名詞","固有名詞",1
"2801","Tag","名詞","固有名詞",1
"2804","Tamil","名詞","固有名詞",1
"2805","Tandingan","名詞","固有名詞",1
"2806","Tawag","名詞","固有名詞",1
"2807","Taylor","名詞","固有名詞",1
"2814","Tempo","名詞","固有名詞",1
"2816","Thanos","名詞","固有名詞",1
"2828","Thor","名詞","固有名詞",1
"2829","Thor:Ragnarok","名詞","固有名詞",1
"2831","Thuỳ","名詞","固有名詞",1
"2832","Tinashe","名詞","固有名詞",1
"2833","Tipsy","名詞","固有名詞",1
"2835","Tomi","名詞","固有名詞",1
"2842","Tweet","名詞","固有名詞",1
"2846","Tyler","名詞","固有名詞",1
"2851","UEFA","名詞","固有名詞",1
"2853","UEL","名詞","固有名詞",1
"2854","UGANDAN","名詞","固有名詞",1
"2855","ULTIMATE","名詞","固有名詞",1
"2856","UNCUT","名詞","固有名詞",1
"2866","VERSE","名詞","固有名詞",1
"2874","Velaiilla","名詞","固有名詞",1
"2875","Via","名詞","固有名詞",1
"2878","Visits","名詞","固有名詞",1
"2880","WCF","名詞","固有名詞",1
"2881","WHY","名詞","固有名詞",1
"2885","WRECK","名詞","固有名詞",1
"2893","Wasp","名詞","固有名詞",1
"2897","Well","名詞","固有名詞",1
"2898","WeroKing","名詞","固有名詞",1
"2900","Wheelchair","名詞","固有名詞",1
"2902","Will","名詞","固有名詞",1
"2912","YOUTUBE","名詞","固有名詞",1
"2913","Yamy","名詞","固有名詞",1
"2915","Yash","名詞","固有名詞",1
"2916","Yellow","名詞","固有名詞",1
"2920","Youth","名詞","固有名詞",1
"2925","ZAYN","名詞","固有名詞",1
"2928","Zara","名詞","固有名詞",1
"2929","Zhavia","名詞","固有名詞",1
"2931","aNYthing","名詞","固有名詞",1
"2933","aire","名詞","固有名詞",1
"2945","hut","名詞","固有名詞",1
"2950","know","名詞","固有名詞",1
"2958","triple","名詞","固有名詞",1
"2962","wife","名詞","固有名詞",1
"2964","woman","名詞","固有名詞",1
"2968","Đối","名詞","固有名詞",1
"2969","ĐỨA","名詞","固有名詞",1
"2972","ЄХТЄ","名詞","固有名詞",1
"2974","ВА","名詞","固有名詞",1
"2977","ОА","名詞","固有名詞",1
"2984","あっち向いてホイ","名詞","固有名詞",1
"2988","くまさん","名詞","固有名詞",1
"2989","けみお","名詞","固有名詞",1
"2991","ご当地","名詞","固有名詞",1
"2994","じゃんけん","名詞","固有名詞",1
"2998","なんの","名詞","固有名詞",1
"3003","まつエク","名詞","固有名詞",1
"3004","もっこり","名詞","固有名詞",1
"3005","りの","名詞","固有名詞",1
"3011","アバンティーズ","名詞","固有名詞",1
"3017","イマニミテイロ","名詞","固有名詞",1
"3019","ウィル","名詞","固有名詞",1
"3023","カスザメ","名詞","固有名詞",1
"3029","コンクリ","名詞","固有名詞",1
"3032","スティックのり","名詞","固有名詞",1
"3034","スーパーアイドル","名詞","固有名詞",1
"3035","ソロ曲","名詞","固有名詞",1
"3040","テレビ番組","名詞","固有名詞",1
"3043","トトロの森","名詞","固有名詞",1
"3044","トロッコ問題","名詞","固有名詞",1
"3056","ブサイク","名詞","固有名詞",1
"3059","ペアリング","名詞","固有名詞",1
"3062","ポンちゃん","名詞","固有名詞",1
"3071","ラジオ体操","名詞","固有名詞",1
"3072","ランウェイ","名詞","固有名詞",1
"3076","レーザータグ","名詞","固有名詞",1
"3079","三ツ矢","名詞","固有名詞",1
"3082","世紀末","名詞","固有名詞",1
"3083","丞","名詞","固有名詞",1
"3094","六兆年と一夜物語","名詞","固有名詞",1
"3099","北斗の拳","名詞","固有名詞",1
"3102","原哲夫","名詞","固有名詞",1
"3103","反復横跳び","名詞","固有名詞",1
"3106","周杰倫","名詞","固有名詞",1
"3117","孟","名詞","固有名詞",1
"3118","实力","名詞","固有名詞",1
"3119","実写版","名詞","固有名詞",1
"3125","山中慎介","名詞","固有名詞",1
"3129","山手線ゲーム","名詞","固有名詞",1
"3130","工藤新一","名詞","固有名詞",1
"3135","幸太郎","名詞","固有名詞",1
"3136","広辞苑","名詞","固有名詞",1
"3138","忐忑","名詞","固有名詞",1
"3139","总决","名詞","固有名詞",1
"3144","挑粪","名詞","固有名詞",1
"3158","曾","名詞","固有名詞",1
"3168","棋","名詞","固有名詞",1
"3172","次回作","名詞","固有名詞",1
"3177","泰造","名詞","固有名詞",1
"3181","液体窒素","名詞","固有名詞",1
"3192","燃","名詞","固有名詞",1
"3194","爱情","名詞","固有名詞",1
"3197","犬鳴村","名詞","固有名詞",1
"3201","疲労困憊","名詞","固有名詞",1
"3204","盗撮","名詞","固有名詞",1
"3206","示","名詞","固有名詞",1
"3216","等価交換","名詞","固有名詞",1
"3222","編集者","名詞","固有名詞",1
"3226","聖杯","名詞","固有名詞",1
"3229","范丞","名詞","固有名詞",1
"3230","衛宮さんちの今日のごはん","名詞","固有名詞",1
"3235","読書感想文","名詞","固有名詞",1
"3237","负伤","名詞","固有名詞",1
"3242","迪","名詞","固有名詞",1
"3247","金野","名詞","固有名詞",1
"3255","関西コレクション","名詞","固有名詞",1
"3257","除霊","名詞","固有名詞",1
"3260","電撃結婚","名詞","固有名詞",1
"3261","霊媒師","名詞","固有名詞",1
"3262","顺位","名詞","固有名詞",1
"3275","冷酷","名詞","形容動詞語幹",1
"3289","理不尽","名詞","形容動詞語幹",1
"3303","あけ","名詞","接尾",1
"3313","グラム","名詞","接尾",1
"3337","審","名詞","接尾",1
